PF08118	OG0016111	MDM31_MDM32	"GO:mitochondrion inheritance"	GO:0000001
PF04258	OG0015247	Peptidase_A22B	"GO:integral component of membrane"	GO:0016021
PF04923	OG0018064	Ninjurin	"GO:integral component of membrane"	GO:0016021
PF04995	OG0015929	CcmD	"GO:integral component of membrane"	GO:0016021
PF05478	OG0014921	Prominin	"GO:integral component of membrane"	GO:0016021
PF05637	OG0015360	Glyco_transf_34	"GO:integral component of membrane"	GO:0016021
PF05758	OG0016055	Ycf1	"GO:integral component of membrane"	GO:0016021
PF06160	OG0014971	EzrA	"GO:integral component of membrane"	GO:0016021
PF06160	OG0015015	EzrA	"GO:integral component of membrane"	GO:0016021
PF06422	OG0016672	PDR_CDR	"GO:integral component of membrane"	GO:0016021
PF06423	OG0016055	GWT1	"GO:integral component of membrane"	GO:0016021
PF06459	OG0015089	RR_TM4-6	"GO:integral component of membrane"	GO:0016021
PF06963	OG0018064	FPN1	"GO:integral component of membrane"	GO:0016021
PF07730	OG0015440	HisKA_3	"GO:integral component of membrane"	GO:0016021
PF07851	OG0014971	TMPIT	"GO:integral component of membrane"	GO:0016021
PF08491	OG0015205	SE	"GO:integral component of membrane"	GO:0016021
PF09064	OG0016739	Tme5_EGF_like	"GO:integral component of membrane"	GO:0016021
PF11770	OG0016632	GAPT	"GO:integral component of membrane"	GO:0016021
PF13853	OG0018006	7tm_4	"GO:integral component of membrane"	GO:0016021
PF13853	OG0018054	7tm_4	"GO:integral component of membrane"	GO:0016021
PF13853	OG0018058	7tm_4	"GO:integral component of membrane"	GO:0016021
PF13853	OG0018072	7tm_4	"GO:integral component of membrane"	GO:0016021
PF15096	OG0017108	G6B	"GO:integral component of membrane"	GO:0016021
PF01006	OG0017582	HCV_NS4a	"GO:viral process"	GO:0016032
PF02122	OG0016064	Peptidase_S39	"GO:viral process"	GO:0016032
PF09260	OG0017790	DUF1966	"GO:carbohydrate catabolic process"	GO:0016052
PF09260	OG0017845	DUF1966	"GO:carbohydrate catabolic process"	GO:0016052
PF00547	OG0017260	Urease_gamma	"GO:nickel cation binding"	GO:0016151
PF01155	OG0017169	HypA	"GO:nickel cation binding"	GO:0016151
PF02333	OG0017767	Phytase	"GO:3-phytase activity"	GO:0016158
PF01602	OG0016444	Adaptin_N	"GO:vesicle-mediated transport"	GO:0016192
PF01602	OG0017804	Adaptin_N	"GO:vesicle-mediated transport"	GO:0016192
PF04871	OG0017692	Uso1_p115_C	"GO:vesicle-mediated transport"	GO:0016192
PF19031	OG0016963	Intu_longin_1	"GO:vesicle-mediated transport"	GO:0016192
PF01920	OG0014918	Prefoldin_2	"GO:prefoldin complex"	GO:0016272
PF01920	OG0017361	Prefoldin_2	"GO:prefoldin complex"	GO:0016272
PF01920	OG0017465	Prefoldin_2	"GO:prefoldin complex"	GO:0016272
PF00485	OG0015182	PRK	"GO:kinase activity"	GO:0016301
PF00485	OG0016849	PRK	"GO:kinase activity"	GO:0016301
PF06414	OG0015182	Zeta_toxin	"GO:kinase activity"	GO:0016301
PF06414	OG0015209	Zeta_toxin	"GO:kinase activity"	GO:0016301
PF06414	OG0015274	Zeta_toxin	"GO:kinase activity"	GO:0016301
PF06414	OG0016700	Zeta_toxin	"GO:kinase activity"	GO:0016301
PF06414	OG0017047	Zeta_toxin	"GO:kinase activity"	GO:0016301
PF00782	OG0017646	DSPc	"GO:dephosphorylation"	GO:0016311
PF01529	OG0016325	DHHC	"GO:palmitoyltransferase activity"	GO:0016409
PF00063	OG0016770	Myosin_head	"GO:myosin complex"	GO:0016459
PF03179	OG0016594	V-ATPase_G	"GO:vacuolar proton-transporting V-type ATPase complex"	GO:0016471
PF01080	OG0015089	Presenilin	"GO:protein processing"	GO:0016485
PF01080	OG0015688	Presenilin	"GO:protein processing"	GO:0016485
PF00171	OG0016974	Aldedh	"GO:oxidoreductase activity"	GO:0016491
PF00171	OG0017440	Aldedh	"GO:oxidoreductase activity"	GO:0016491
PF00171	OG0017725	Aldedh	"GO:oxidoreductase activity"	GO:0016491
PF00175	OG0018082	NAD_binding_1	"GO:oxidoreductase activity"	GO:0016491
PF00208	OG0016882	ELFV_dehydrog	"GO:oxidoreductase activity"	GO:0016491
PF00264	OG0015714	Tyrosinase	"GO:oxidoreductase activity"	GO:0016491
PF00465	OG0015194	Fe-ADH	"GO:oxidoreductase activity"	GO:0016491
PF01070	OG0017476	FMN_dh	"GO:oxidoreductase activity"	GO:0016491
PF01266	OG0015152	DAO	"GO:oxidoreductase activity"	GO:0016491
PF01266	OG0016500	DAO	"GO:oxidoreductase activity"	GO:0016491
PF01266	OG0017000	DAO	"GO:oxidoreductase activity"	GO:0016491
PF01565	OG0017510	FAD_binding_4	"GO:oxidoreductase activity"	GO:0016491
PF01565	OG0017523	FAD_binding_4	"GO:oxidoreductase activity"	GO:0016491
PF01593	OG0015205	Amino_oxidase	"GO:oxidoreductase activity"	GO:0016491
PF02615	OG0017803	Ldh_2	"GO:oxidoreductase activity"	GO:0016491
PF02812	OG0016708	ELFV_dehydrog_N	"GO:oxidoreductase activity"	GO:0016491
PF02812	OG0017996	ELFV_dehydrog_N	"GO:oxidoreductase activity"	GO:0016491
PF02915	OG0017462	Rubrerythrin	"GO:oxidoreductase activity"	GO:0016491
PF07731	OG0017707	Cu-oxidase_2	"GO:oxidoreductase activity"	GO:0016491
PF07992	OG0015152	Pyr_redox_2	"GO:oxidoreductase activity"	GO:0016491
PF07992	OG0016500	Pyr_redox_2	"GO:oxidoreductase activity"	GO:0016491
PF07992	OG0016581	Pyr_redox_2	"GO:oxidoreductase activity"	GO:0016491
PF07992	OG0017000	Pyr_redox_2	"GO:oxidoreductase activity"	GO:0016491
PF08022	OG0018082	FAD_binding_8	"GO:oxidoreductase activity"	GO:0016491
PF08030	OG0016111	NAD_binding_6	"GO:oxidoreductase activity"	GO:0016491
PF08030	OG0018082	NAD_binding_6	"GO:oxidoreductase activity"	GO:0016491
PF08031	OG0015490	BBE	"GO:oxidoreductase activity"	GO:0016491
PF08534	OG0015910	Redoxin	"GO:oxidoreductase activity"	GO:0016491
PF12242	OG0016509	Eno-Rase_NADH_b	"GO:oxidoreductase activity"	GO:0016491
PF12242	OG0017159	Eno-Rase_NADH_b	"GO:oxidoreductase activity"	GO:0016491
PF13631	OG0017591	Cytochrom_B_N_2	"GO:oxidoreductase activity"	GO:0016491
PF03985	OG0017363	Paf1	"GO:histone modification"	GO:0016570
PF06333	OG0017828	Med13_C	"GO:mediator complex"	GO:0016592
PF07544	OG0015196	Med9	"GO:mediator complex"	GO:0016592
PF09637	OG0017408	Med18	"GO:mediator complex"	GO:0016592
PF03985	OG0017363	Paf1	"GO:Cdc73/Paf1 complex"	GO:0016593
PF00732	OG0015152	GMC_oxred_N	"GO:oxidoreductase activity, acting on CH-OH group of donors"	GO:0016614
PF05199	OG0015152	GMC_oxred_C	"GO:oxidoreductase activity, acting on CH-OH group of donors"	GO:0016614
PF01073	OG0015067	3Beta_HSD	"GO:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	GO:0016616
PF01073	OG0015192	3Beta_HSD	"GO:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	GO:0016616
PF01073	OG0015216	3Beta_HSD	"GO:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	GO:0016616
PF03720	OG0017915	UDPG_MGDP_dh_C	"GO:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	GO:0016616
PF03721	OG0017000	UDPG_MGDP_dh_N	"GO:oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	GO:0016616
PF02774	OG0015237	Semialdhyde_dhC	"GO:oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	GO:0016620
PF00067	OG0015086	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0015217	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0016726	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0016835	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0016836	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0016948	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0016990	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00067	OG0018069	p450	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF00296	OG0016480	Bac_luciferase	"GO:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	GO:0016705
PF03279	OG0015400	Lip_A_acyltrans	"GO:transferase activity"	GO:0016740
PF03808	OG0016596	Glyco_tran_WecG	"GO:transferase activity"	GO:0016740
PF02729	OG0016876	OTCace_N	"GO:carboxyl- or carbamoyltransferase activity"	GO:0016743
PF02817	OG0016881	E3_binding	"GO:acyltransferase activity"	GO:0016746
PF06423	OG0016055	GWT1	"GO:acyltransferase activity"	GO:0016746
PF00108	OG0015181	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF00108	OG0015187	Thiolase_N	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF02504	OG0016894	FA_synthesis	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF02504	OG0016895	FA_synthesis	"GO:acyltransferase activity, transferring groups other than amino-acyl groups"	GO:0016747
PF05637	OG0015360	Glyco_transf_34	"GO:glycosyltransferase activity"	GO:0016757
PF04101	OG0016840	Glyco_tran_28_C	"GO:hexosyltransferase activity"	GO:0016758
PF11991	OG0015188	Trp_DMAT	"GO:transferase activity, transferring alkyl or aryl (other than methyl) groups"	GO:0016765
PF11991	OG0015189	Trp_DMAT	"GO:transferase activity, transferring alkyl or aryl (other than methyl) groups"	GO:0016765
PF00349	OG0016829	Hexokinase_1	"GO:phosphotransferase activity, alcohol group as acceptor"	GO:0016773
PF01112	OG0016682	Asparaginase_2	"GO:hydrolase activity"	GO:0016787
PF01738	OG0015037	DLH	"GO:hydrolase activity"	GO:0016787
PF01975	OG0015196	SurE	"GO:hydrolase activity"	GO:0016787
PF01975	OG0016788	SurE	"GO:hydrolase activity"	GO:0016787
PF04851	OG0015149	ResIII	"GO:hydrolase activity"	GO:0016787
PF04851	OG0017761	ResIII	"GO:hydrolase activity"	GO:0016787
PF04909	OG0016519	Amidohydro_2	"GO:hydrolase activity"	GO:0016787
PF06821	OG0014981	Ser_hydrolase	"GO:hydrolase activity"	GO:0016787
PF07486	OG0017882	Hydrolase_2	"GO:hydrolase activity"	GO:0016787
PF07859	OG0015187	Abhydrolase_3	"GO:hydrolase activity"	GO:0016787
PF07859	OG0016569	Abhydrolase_3	"GO:hydrolase activity"	GO:0016787
PF07859	OG0017672	Abhydrolase_3	"GO:hydrolase activity"	GO:0016787
PF12695	OG0016569	Abhydrolase_5	"GO:hydrolase activity"	GO:0016787
PF07819	OG0016712	PGAP1	"GO:hydrolase activity, acting on ester bonds"	GO:0016788
PF00245	OG0015747	Alk_phosphatase	"GO:phosphatase activity"	GO:0016791
PF16317	OG0015573	Glyco_hydro_99	"GO:hydrolase activity, acting on glycosyl bonds"	GO:0016798
PF16317	OG0015623	Glyco_hydro_99	"GO:hydrolase activity, acting on glycosyl bonds"	GO:0016798
PF16317	OG0016398	Glyco_hydro_99	"GO:hydrolase activity, acting on glycosyl bonds"	GO:0016798
PF16317	OG0016757	Glyco_hydro_99	"GO:hydrolase activity, acting on glycosyl bonds"	GO:0016798
PF03069	OG0015616	FmdA_AmdA	"GO:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"	GO:0016811
PF02278	OG0017156	Lyase_8	"GO:lyase activity"	GO:0016829
PF01116	OG0016477	F_bP_aldolase	"GO:aldehyde-lyase activity"	GO:0016832
PF00004	OG0015182	AAA	"GO:ATP hydrolysis activity"	GO:0016887
PF00004	OG0015196	AAA	"GO:ATP hydrolysis activity"	GO:0016887
PF00004	OG0015209	AAA	"GO:ATP hydrolysis activity"	GO:0016887
PF00004	OG0016589	AAA	"GO:ATP hydrolysis activity"	GO:0016887
PF00004	OG0016849	AAA	"GO:ATP hydrolysis activity"	GO:0016887
PF00004	OG0017047	AAA	"GO:ATP hydrolysis activity"	GO:0016887
PF00004	OG0017814	AAA	"GO:ATP hydrolysis activity"	GO:0016887
PF03969	OG0016567	AFG1_ATPase	"GO:ATP hydrolysis activity"	GO:0016887
PF07724	OG0016589	AAA_2	"GO:ATP hydrolysis activity"	GO:0016887
PF07728	OG0015182	AAA_5	"GO:ATP hydrolysis activity"	GO:0016887
PF07728	OG0016589	AAA_5	"GO:ATP hydrolysis activity"	GO:0016887
PF13304	OG0015182	AAA_21	"GO:ATP hydrolysis activity"	GO:0016887
PF13304	OG0015210	AAA_21	"GO:ATP hydrolysis activity"	GO:0016887
PF08283	OG0017923	Gemini_AL1_M	"GO:endodeoxyribonuclease activity, producing 5'-phosphomonoesters"	GO:0016888
PF00182	OG0015195	Glyco_hydro_19	"GO:cell wall macromolecule catabolic process"	GO:0016998
PF01183	OG0016622	Glyco_hydro_25	"GO:cell wall macromolecule catabolic process"	GO:0016998
PF04995	OG0015929	CcmD	"GO:cytochrome complex assembly"	GO:0017004
PF07517	OG0017761	SecA_DEAD	"GO:protein import"	GO:0017038
PF04096	OG0017496	Nucleoporin2	"GO:structural constituent of nuclear pore"	GO:0017056
PF03266	OG0017047	NTPase_1	"GO:nucleoside-triphosphatase activity"	GO:0017111
PF10392	OG0017692	COG5	"GO:Golgi transport complex"	GO:0017119
PF04112	OG0016540	Mak10	"GO:N-terminal peptidyl-methionine acetylation"	GO:0017196
PF10440	OG0017869	WIYLD	"GO:histone-lysine N-methyltransferase activity"	GO:0018024
PF00503	OG0015182	G-alpha	"GO:guanyl nucleotide binding"	GO:0019001
PF00503	OG0015210	G-alpha	"GO:guanyl nucleotide binding"	GO:0019001
PF00503	OG0016692	G-alpha	"GO:guanyl nucleotide binding"	GO:0019001
PF03246	OG0016499	Pneumo_ncap	"GO:viral nucleocapsid"	GO:0019013
PF03246	OG0017849	Pneumo_ncap	"GO:viral nucleocapsid"	GO:0019013
PF03246	OG0018092	Pneumo_ncap	"GO:viral nucleocapsid"	GO:0019013
PF04513	OG0014918	Baculo_PEP_C	"GO:viral capsid"	GO:0019028
PF04513	OG0014921	Baculo_PEP_C	"GO:viral capsid"	GO:0019028
PF05073	OG0014971	Baculo_p24	"GO:viral capsid"	GO:0019028
PF05073	OG0015130	Baculo_p24	"GO:viral capsid"	GO:0019028
PF03286	OG0016362	Pox_Ag35	"GO:viral envelope"	GO:0019031
PF04513	OG0014918	Baculo_PEP_C	"GO:viral envelope"	GO:0019031
PF04513	OG0014921	Baculo_PEP_C	"GO:viral envelope"	GO:0019031
PF02093	OG0018004	Gag_p30	"GO:virion assembly"	GO:0019068
PF05396	OG0015400	Phage_T7_Capsid	"GO:viral capsid assembly"	GO:0019069
PF05396	OG0016775	Phage_T7_Capsid	"GO:viral capsid assembly"	GO:0019069
PF01057	OG0015196	Parvo_NS1	"GO:viral genome replication"	GO:0019079
PF00962	OG0016523	A_deaminase	"GO:deaminase activity"	GO:0019239
PF05088	OG0016882	Bac_GDH	"GO:glutamate catabolic process to 2-oxoglutarate"	GO:0019551
PF02550	OG0015358	AcetylCoA_hydro	"GO:propionate metabolic process, methylcitrate cycle"	GO:0019679
PF04847	OG0018139	Calcipressin	"GO:calcium-mediated signaling"	GO:0019722
PF10584	OG0015196	Proteasome_A_N	"GO:proteasome core complex, alpha-subunit complex"	GO:0019773
PF10584	OG0015720	Proteasome_A_N	"GO:proteasome core complex, alpha-subunit complex"	GO:0019773
PF10584	OG0016788	Proteasome_A_N	"GO:proteasome core complex, alpha-subunit complex"	GO:0019773
PF04971	OG0015266	Phage_holin_2_1	"GO:cytolysis"	GO:0019835
PF04355	OG0016024	SmpA_OmlA	"GO:outer membrane"	GO:0019867
PF04355	OG0016889	SmpA_OmlA	"GO:outer membrane"	GO:0019867
PF04728	OG0014918	LPP	"GO:outer membrane"	GO:0019867
PF01214	OG0016846	CK_II_beta	"GO:protein kinase regulator activity"	GO:0019887
PF00067	OG0015086	p450	"GO:heme binding"	GO:0020037
PF00067	OG0015217	p450	"GO:heme binding"	GO:0020037
PF00067	OG0016726	p450	"GO:heme binding"	GO:0020037
PF00067	OG0016835	p450	"GO:heme binding"	GO:0020037
PF00067	OG0016836	p450	"GO:heme binding"	GO:0020037
PF00067	OG0016948	p450	"GO:heme binding"	GO:0020037
PF00067	OG0016990	p450	"GO:heme binding"	GO:0020037
PF00067	OG0018069	p450	"GO:heme binding"	GO:0020037
PF00115	OG0015346	COX1	"GO:heme binding"	GO:0020037
PF00083	OG0016573	Sugar_tr	"GO:transmembrane transporter activity"	GO:0022857
PF00083	OG0016574	Sugar_tr	"GO:transmembrane transporter activity"	GO:0022857
PF00083	OG0016703	Sugar_tr	"GO:transmembrane transporter activity"	GO:0022857
PF00083	OG0016818	Sugar_tr	"GO:transmembrane transporter activity"	GO:0022857
PF00083	OG0016946	Sugar_tr	"GO:transmembrane transporter activity"	GO:0022857
PF00083	OG0016961	Sugar_tr	"GO:transmembrane transporter activity"	GO:0022857
PF00083	OG0017198	Sugar_tr	"GO:transmembrane transporter activity"	GO:0022857
PF00083	OG0017324	Sugar_tr	"GO:transmembrane transporter activity"	GO:0022857
PF00083	OG0017582	Sugar_tr	"GO:transmembrane transporter activity"	GO:0022857
PF00083	OG0018096	Sugar_tr	"GO:transmembrane transporter activity"	GO:0022857
PF00854	OG0016749	PTR2	"GO:transmembrane transporter activity"	GO:0022857
PF00860	OG0015454	Xan_ur_permease	"GO:transmembrane transporter activity"	GO:0022857
PF02133	OG0014968	Transp_cyt_pur	"GO:transmembrane transporter activity"	GO:0022857
PF02133	OG0015652	Transp_cyt_pur	"GO:transmembrane transporter activity"	GO:0022857
PF02133	OG0015732	Transp_cyt_pur	"GO:transmembrane transporter activity"	GO:0022857
PF02133	OG0016980	Transp_cyt_pur	"GO:transmembrane transporter activity"	GO:0022857
PF03522	OG0015089	SLC12	"GO:transmembrane transporter activity"	GO:0022857
PF06609	OG0016554	TRI12	"GO:transmembrane transporter activity"	GO:0022857
PF06609	OG0016573	TRI12	"GO:transmembrane transporter activity"	GO:0022857
PF06609	OG0017101	TRI12	"GO:transmembrane transporter activity"	GO:0022857
PF07690	OG0016554	MFS_1	"GO:transmembrane transporter activity"	GO:0022857
PF07690	OG0016573	MFS_1	"GO:transmembrane transporter activity"	GO:0022857
PF07690	OG0016574	MFS_1	"GO:transmembrane transporter activity"	GO:0022857
PF07690	OG0016748	MFS_1	"GO:transmembrane transporter activity"	GO:0022857
PF07690	OG0016818	MFS_1	"GO:transmembrane transporter activity"	GO:0022857
PF07690	OG0016946	MFS_1	"GO:transmembrane transporter activity"	GO:0022857
PF07690	OG0017101	MFS_1	"GO:transmembrane transporter activity"	GO:0022857
PF07690	OG0017198	MFS_1	"GO:transmembrane transporter activity"	GO:0022857
PF07690	OG0017324	MFS_1	"GO:transmembrane transporter activity"	GO:0022857
PF07690	OG0017423	MFS_1	"GO:transmembrane transporter activity"	GO:0022857
PF07690	OG0017582	MFS_1	"GO:transmembrane transporter activity"	GO:0022857
PF07690	OG0018096	MFS_1	"GO:transmembrane transporter activity"	GO:0022857
PF13520	OG0016691	AA_permease_2	"GO:transmembrane transporter activity"	GO:0022857
PF13520	OG0016955	AA_permease_2	"GO:transmembrane transporter activity"	GO:0022857
PF13520	OG0017342	AA_permease_2	"GO:transmembrane transporter activity"	GO:0022857
PF13520	OG0017764	AA_permease_2	"GO:transmembrane transporter activity"	GO:0022857
PF01544	OG0015546	CorA	"GO:metal ion transport"	GO:0030001
PF01544	OG0017293	CorA	"GO:metal ion transport"	GO:0030001
PF02535	OG0014873	Zip	"GO:metal ion transport"	GO:0030001
PF02535	OG0014894	Zip	"GO:metal ion transport"	GO:0030001
PF02535	OG0014901	Zip	"GO:metal ion transport"	GO:0030001
PF02535	OG0014906	Zip	"GO:metal ion transport"	GO:0030001
PF02535	OG0014909	Zip	"GO:metal ion transport"	GO:0030001
PF02535	OG0014911	Zip	"GO:metal ion transport"	GO:0030001
PF02535	OG0015089	Zip	"GO:metal ion transport"	GO:0030001
PF02535	OG0016432	Zip	"GO:metal ion transport"	GO:0030001
PF02535	OG0016686	Zip	"GO:metal ion transport"	GO:0030001
PF01988	OG0017198	VIT1	"GO:cellular manganese ion homeostasis"	GO:0030026
PF01602	OG0016444	Adaptin_N	"GO:membrane coat"	GO:0030117
PF01602	OG0017804	Adaptin_N	"GO:membrane coat"	GO:0030117
PF06375	OG0015933	AP3D1	"GO:AP-3 adaptor complex"	GO:0030123
PF06375	OG0016362	AP3D1	"GO:AP-3 adaptor complex"	GO:0030123
PF14942	OG0017520	Muted	"GO:transport vesicle"	GO:0030133
PF08702	OG0014921	Fib_alpha	"GO:platelet activation"	GO:0030168
PF08702	OG0017747	Fib_alpha	"GO:platelet activation"	GO:0030168
PF00155	OG0015193	Aminotran_1_2	"GO:pyridoxal phosphate binding"	GO:0030170
PF00202	OG0016556	Aminotran_3	"GO:pyridoxal phosphate binding"	GO:0030170
PF03839	OG0016055	Sec62	"GO:integral component of endoplasmic reticulum membrane"	GO:0030176
PF06682	OG0014950	SARAF	"GO:integral component of endoplasmic reticulum membrane"	GO:0030176
PF06682	OG0016055	SARAF	"GO:integral component of endoplasmic reticulum membrane"	GO:0030176
PF06682	OG0016767	SARAF	"GO:integral component of endoplasmic reticulum membrane"	GO:0030176
PF00734	OG0017202	CBM_1	"GO:cellulose binding"	GO:0030248
PF00734	OG0017239	CBM_1	"GO:cellulose binding"	GO:0030248
PF07382	OG0017069	HC2	"GO:chromosome condensation"	GO:0030261
PF01221	OG0016852	Dynein_light	"GO:dynein complex"	GO:0030286
PF03059	OG0017302	NAS	"GO:nicotianamine synthase activity"	GO:0030410
PF03059	OG0017302	NAS	"GO:nicotianamine biosynthetic process"	GO:0030418
PF07382	OG0017069	HC2	"GO:structural constituent of chromatin"	GO:0030527
PF04699	OG0016440	P16-Arc	"GO:regulation of actin filament polymerization"	GO:0030833
PF05188	OG0015489	MutS_II	"GO:mismatched DNA binding"	GO:0030983
PF14612	OG0015339	Ino80_Iec3	"GO:Ino80 complex"	GO:0031011
PF14942	OG0017520	Muted	"GO:BLOC-1 complex"	GO:0031083
PF12861	OG0017196	zf-ANAPC11	"GO:anaphase-promoting complex-dependent catabolic process"	GO:0031145
PF03810	OG0017226	IBN_N	"GO:small GTPase binding"	GO:0031267
PF05470	OG0016812	eIF-3c_N	"GO:translation initiation factor binding"	GO:0031369
PF05470	OG0017312	eIF-3c_N	"GO:translation initiation factor binding"	GO:0031369
PF05465	OG0016162	Halo_GVPC	"GO:gas vesicle"	GO:0031411
PF05465	OG0016530	Halo_GVPC	"GO:gas vesicle"	GO:0031411
PF05465	OG0016162	Halo_GVPC	"GO:gas vesicle organization"	GO:0031412
PF05465	OG0016530	Halo_GVPC	"GO:gas vesicle organization"	GO:0031412
PF04112	OG0016540	Mak10	"GO:NatC complex"	GO:0031417
PF00936	OG0015213	BMC	"GO:bacterial microcompartment"	GO:0031469
PF01101	OG0018060	HMG14_17	"GO:nucleosomal DNA binding"	GO:0031492
PF13851	OG0014918	GAS	"GO:motile cilium"	GO:0031514
PF13851	OG0015489	GAS	"GO:motile cilium"	GO:0031514
PF13851	OG0016861	GAS	"GO:motile cilium"	GO:0031514
PF00888	OG0015258	Cullin	"GO:ubiquitin protein ligase binding"	GO:0031625
PF00503	OG0015182	G-alpha	"GO:G-protein beta/gamma-subunit complex binding"	GO:0031683
PF00503	OG0015210	G-alpha	"GO:G-protein beta/gamma-subunit complex binding"	GO:0031683
PF00503	OG0016692	G-alpha	"GO:G-protein beta/gamma-subunit complex binding"	GO:0031683
PF04147	OG0015395	Nop14	"GO:small-subunit processome"	GO:0032040
PF04147	OG0017529	Nop14	"GO:small-subunit processome"	GO:0032040
PF12814	OG0017427	Mcp5_PH	"GO:maintenance of protein location in cell cortex"	GO:0032065
PF03454	OG0016788	MoeA_C	"GO:molybdopterin cofactor biosynthetic process"	GO:0032324
PF04762	OG0015196	IKI3	"GO:elongator holoenzyme complex"	GO:0033588
PF04762	OG0016788	IKI3	"GO:elongator holoenzyme complex"	GO:0033588
PF05625	OG0016904	PAXNEB	"GO:elongator holoenzyme complex"	GO:0033588
PF09803	OG0017764	Pet100	"GO:mitochondrial cytochrome c oxidase assembly"	GO:0033617
PF14489	OG0015728	QueF	"GO:preQ1 synthase activity"	GO:0033739
PF17649	OG0017357	VPS38	"GO:phosphatidylinositol 3-kinase complex, class III, type II"	GO:0034272
PF04699	OG0016440	P16-Arc	"GO:Arp2/3 complex-mediated actin nucleation"	GO:0034314
PF09788	OG0017169	Tmemb_55A	"GO:phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity"	GO:0034597
PF06963	OG0018064	FPN1	"GO:iron ion transmembrane transport"	GO:0034755
PF05251	OG0016471	Ost5	"GO:oligosaccharyltransferase I complex"	GO:0034998
PF00787	OG0017059	PX	"GO:phosphatidylinositol binding"	GO:0035091
PF00787	OG0017232	PX	"GO:phosphatidylinositol binding"	GO:0035091
PF00787	OG0017439	PX	"GO:phosphatidylinositol binding"	GO:0035091
PF03169	OG0015266	OPT	"GO:oligopeptide transmembrane transporter activity"	GO:0035673
PF04277	OG0016055	OAD_gamma	"GO:sodium ion export across plasma membrane"	GO:0036376
PF05531	OG0017747	NPV_P10	"GO:viral occlusion body"	GO:0039679
PF03431	OG0015599	RNA_replicase_B	"GO:viral RNA genome replication"	GO:0039694
PF00424	OG0015606	REV	"GO:host cell nucleus"	GO:0042025
PF01442	OG0014921	Apolipoprotein	"GO:lipoprotein metabolic process"	GO:0042157
PF01442	OG0015232	Apolipoprotein	"GO:lipoprotein metabolic process"	GO:0042157
PF01442	OG0015412	Apolipoprotein	"GO:lipoprotein metabolic process"	GO:0042157
PF01442	OG0015623	Apolipoprotein	"GO:lipoprotein metabolic process"	GO:0042157
PF01442	OG0016594	Apolipoprotein	"GO:lipoprotein metabolic process"	GO:0042157
PF01442	OG0016632	Apolipoprotein	"GO:lipoprotein metabolic process"	GO:0042157
PF01442	OG0017361	Apolipoprotein	"GO:lipoprotein metabolic process"	GO:0042157
PF01442	OG0017912	Apolipoprotein	"GO:lipoprotein metabolic process"	GO:0042157
PF05778	OG0015733	Apo-CIII	"GO:lipoprotein metabolic process"	GO:0042157
PF04923	OG0018064	Ninjurin	"GO:tissue regeneration"	GO:0042246
PF15679	OG0014971	DUF4665	"GO:ribosome biogenesis"	GO:0042254
PF07352	OG0014921	Phage_Mu_Gam	"GO:DNA protection"	GO:0042262
PF12619	OG0016616	MCM2_N	"GO:MCM complex"	GO:0042555
PF04625	OG0016058	DEC-1_N	"GO:egg chorion"	GO:0042600
PF04625	OG0016466	DEC-1_N	"GO:egg chorion"	GO:0042600
PF06422	OG0016672	PDR_CDR	"GO:ATPase-coupled transmembrane transporter activity"	GO:0042626
PF08651	OG0015015	DASH_Duo1	"GO:DASH complex"	GO:0042729
PF07721	OG0014928	TPR_4	"GO:identical protein binding"	GO:0042802
PF07721	OG0014984	TPR_4	"GO:identical protein binding"	GO:0042802
PF07721	OG0015087	TPR_4	"GO:identical protein binding"	GO:0042802
