PF08118	OG0002900	MDM31_MDM32	"GO:mitochondrion inheritance"	GO:0000001
PF05859	OG0004701	Mis12	"GO:mitotic cell cycle"	GO:0000278
PF06248	OG0001004	Zw10	"GO:mitotic cell cycle"	GO:0000278
PF06248	OG0005884	Zw10	"GO:mitotic cell cycle"	GO:0000278
PF08651	OG0003161	DASH_Duo1	"GO:mitotic cell cycle"	GO:0000278
PF08654	OG0007683	DASH_Dad2	"GO:mitotic cell cycle"	GO:0000278
PF15510	OG0011131	CENP-W	"GO:mitotic cell cycle"	GO:0000278
PF00016	OG0006809	RuBisCO_large	"GO:magnesium ion binding"	GO:0000287
PF00205	OG0001272	TPP_enzyme_M	"GO:magnesium ion binding"	GO:0000287
PF00205	OG0001968	TPP_enzyme_M	"GO:magnesium ion binding"	GO:0000287
PF00205	OG0002293	TPP_enzyme_M	"GO:magnesium ion binding"	GO:0000287
PF00205	OG0003146	TPP_enzyme_M	"GO:magnesium ion binding"	GO:0000287
PF00205	OG0003720	TPP_enzyme_M	"GO:magnesium ion binding"	GO:0000287
PF00205	OG0003975	TPP_enzyme_M	"GO:magnesium ion binding"	GO:0000287
PF00205	OG0006152	TPP_enzyme_M	"GO:magnesium ion binding"	GO:0000287
PF00205	OG0007848	TPP_enzyme_M	"GO:magnesium ion binding"	GO:0000287
PF00224	OG0001462	PK	"GO:magnesium ion binding"	GO:0000287
PF00224	OG0008214	PK	"GO:magnesium ion binding"	GO:0000287
PF00719	OG0004986	Pyrophosphatase	"GO:magnesium ion binding"	GO:0000287
PF01648	OG0000183	ACPS	"GO:magnesium ion binding"	GO:0000287
PF01648	OG0002095	ACPS	"GO:magnesium ion binding"	GO:0000287
PF01648	OG0010721	ACPS	"GO:magnesium ion binding"	GO:0000287
PF01648	OG0012085	ACPS	"GO:magnesium ion binding"	GO:0000287
PF01648	OG0014229	ACPS	"GO:magnesium ion binding"	GO:0000287
PF02963	OG0001089	EcoRI	"GO:magnesium ion binding"	GO:0000287
PF03484	OG0000890	B5	"GO:magnesium ion binding"	GO:0000287
PF03936	OG0005747	Terpene_synth_C	"GO:magnesium ion binding"	GO:0000287
PF03936	OG0007083	Terpene_synth_C	"GO:magnesium ion binding"	GO:0000287
PF04446	OG0002699	Thg1	"GO:magnesium ion binding"	GO:0000287
PF04446	OG0007547	Thg1	"GO:magnesium ion binding"	GO:0000287
PF04446	OG0009750	Thg1	"GO:magnesium ion binding"	GO:0000287
PF04848	OG0010479	Pox_A22	"GO:magnesium ion binding"	GO:0000287
PF05822	OG0006334	UMPH-1	"GO:magnesium ion binding"	GO:0000287
PF06437	OG0010326	ISN1	"GO:magnesium ion binding"	GO:0000287
PF08029	OG0003022	HisG_C	"GO:magnesium ion binding"	GO:0000287
PF08509	OG0003421	Ad_cyc_g-alpha	"GO:magnesium ion binding"	GO:0000287
PF14572	OG0002712	Pribosyl_synth	"GO:magnesium ion binding"	GO:0000287
PF14572	OG0005803	Pribosyl_synth	"GO:magnesium ion binding"	GO:0000287
PF14572	OG0008326	Pribosyl_synth	"GO:magnesium ion binding"	GO:0000287
PF14572	OG0009091	Pribosyl_synth	"GO:magnesium ion binding"	GO:0000287
PF05652	OG0006379	DcpS	"GO:deadenylation-dependent decapping of nuclear-transcribed mRNA"	GO:0000290
PF06058	OG0005859	DCP1	"GO:deadenylation-dependent decapping of nuclear-transcribed mRNA"	GO:0000290
PF06052	OG0001216	3-HAO	"GO:3-hydroxyanthranilate 3,4-dioxygenase activity"	GO:0000334
PF10309	OG0007612	NCBP3	"GO:RNA 7-methylguanosine cap binding"	GO:0000340
PF06246	OG0007013	Isy1	"GO:generation of catalytic spliceosome for second transesterification step"	GO:0000350
PF09745	OG0000454	DUF2040	"GO:regulation of alternative mRNA splicing, via spliceosome"	GO:0000381
PF17098	OG0002976	Wtap	"GO:regulation of alternative mRNA splicing, via spliceosome"	GO:0000381
PF04938	OG0007285	SIP1	"GO:spliceosomal snRNP assembly"	GO:0000387
PF15458	OG0001017	NTR2	"GO:spliceosomal complex disassembly"	GO:0000390
PF15458	OG0001246	NTR2	"GO:spliceosomal complex disassembly"	GO:0000390
PF02731	OG0001966	SKIP_SNW	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF02966	OG0002709	DIM1	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF03343	OG0007982	SART-1	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF03660	OG0006933	PHF5	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF04502	OG0000809	Saf4_Yju2	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF04502	OG0002583	Saf4_Yju2	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF04502	OG0006843	Saf4_Yju2	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF04889	OG0000533	Cwf_Cwc_15	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF04889	OG0001475	Cwf_Cwc_15	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF04889	OG0006602	Cwf_Cwc_15	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF04889	OG0006940	Cwf_Cwc_15	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF04889	OG0007046	Cwf_Cwc_15	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF04889	OG0009166	Cwf_Cwc_15	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF04889	OG0011598	Cwf_Cwc_15	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF04889	OG0013514	Cwf_Cwc_15	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF06424	OG0003492	PRP1_N	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF08082	OG0008170	PRO8NT	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF08083	OG0008170	PROCN	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF08083	OG0013327	PROCN	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF11931	OG0005347	SF3a60_Prp9_C	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF11931	OG0006838	SF3a60_Prp9_C	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF19252	OG0007982	HIND	"GO:mRNA splicing, via spliceosome"	GO:0000398
PF04848	OG0010479	Pox_A22	"GO:four-way junction DNA binding"	GO:0000400
PF00160	OG0001258	Pro_isomerase	"GO:protein peptidyl-prolyl isomerization"	GO:0000413
PF00160	OG0002358	Pro_isomerase	"GO:protein peptidyl-prolyl isomerization"	GO:0000413
PF00160	OG0002716	Pro_isomerase	"GO:protein peptidyl-prolyl isomerization"	GO:0000413
PF00160	OG0002848	Pro_isomerase	"GO:protein peptidyl-prolyl isomerization"	GO:0000413
PF00160	OG0002998	Pro_isomerase	"GO:protein peptidyl-prolyl isomerization"	GO:0000413
PF00160	OG0004409	Pro_isomerase	"GO:protein peptidyl-prolyl isomerization"	GO:0000413
PF00160	OG0004533	Pro_isomerase	"GO:protein peptidyl-prolyl isomerization"	GO:0000413
PF00160	OG0005933	Pro_isomerase	"GO:protein peptidyl-prolyl isomerization"	GO:0000413
PF00160	OG0007540	Pro_isomerase	"GO:protein peptidyl-prolyl isomerization"	GO:0000413
PF00160	OG0007940	Pro_isomerase	"GO:protein peptidyl-prolyl isomerization"	GO:0000413
PF00160	OG0008289	Pro_isomerase	"GO:protein peptidyl-prolyl isomerization"	GO:0000413
PF00160	OG0008836	Pro_isomerase	"GO:protein peptidyl-prolyl isomerization"	GO:0000413
PF00160	OG0009933	Pro_isomerase	"GO:protein peptidyl-prolyl isomerization"	GO:0000413
PF08589	OG0004690	ATG43	"GO:mitophagy"	GO:0000423
PF03849	OG0001037	Tfb2	"GO:transcription factor TFIIH core complex"	GO:0000439
PF03850	OG0000944	Tfb4	"GO:transcription factor TFIIH core complex"	GO:0000439
PF03850	OG0003961	Tfb4	"GO:transcription factor TFIIH core complex"	GO:0000439
PF03850	OG0009053	Tfb4	"GO:transcription factor TFIIH core complex"	GO:0000439
PF06331	OG0002560	Tfb5	"GO:transcription factor TFIIH core complex"	GO:0000439
PF06331	OG0003848	Tfb5	"GO:transcription factor TFIIH core complex"	GO:0000439
PF08202	OG0005553	MIS13	"GO:MIS12/MIND type complex"	GO:0000444
PF08202	OG0006476	MIS13	"GO:MIS12/MIND type complex"	GO:0000444
PF05615	OG0003577	THOC7	"GO:THO complex part of transcription export complex"	GO:0000445
PF05615	OG0007511	THOC7	"GO:THO complex part of transcription export complex"	GO:0000445
PF05615	OG0010398	THOC7	"GO:THO complex part of transcription export complex"	GO:0000445
PF09432	OG0005982	THP2	"GO:nucleoplasmic THO complex"	GO:0000446
PF08640	OG0000638	U3_assoc_6	"GO:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	GO:0000462
PF08640	OG0005329	U3_assoc_6	"GO:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	GO:0000462
PF15341	OG0002834	SLX9	"GO:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	GO:0000462
PF15341	OG0006905	SLX9	"GO:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	GO:0000462
PF15341	OG0008599	SLX9	"GO:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	GO:0000462
PF06102	OG0004068	RRP36	"GO:cleavage involved in rRNA processing"	GO:0000469
PF06102	OG0010740	RRP36	"GO:cleavage involved in rRNA processing"	GO:0000469
PF15370	OG0005577	DUF4598	"GO:box C/D snoRNP assembly"	GO:0000492
PF08375	OG0003454	Rpn3_C	"GO:proteasome complex"	GO:0000502
PF02765	OG0000463	POT1	"GO:telomere maintenance"	GO:0000723
PF02765	OG0001423	POT1	"GO:telomere maintenance"	GO:0000723
PF05970	OG0002453	PIF1	"GO:telomere maintenance"	GO:0000723
PF05970	OG0004414	PIF1	"GO:telomere maintenance"	GO:0000723
PF05970	OG0004507	PIF1	"GO:telomere maintenance"	GO:0000723
PF05970	OG0005217	PIF1	"GO:telomere maintenance"	GO:0000723
PF05970	OG0007227	PIF1	"GO:telomere maintenance"	GO:0000723
PF05970	OG0007322	PIF1	"GO:telomere maintenance"	GO:0000723
PF05970	OG0008197	PIF1	"GO:telomere maintenance"	GO:0000723
PF04081	OG0006378	DNA_pol_delta_4	"GO:DNA synthesis involved in DNA repair"	GO:0000731
PF04163	OG0006123	Tht1	"GO:karyogamy involved in conjugation with cellular fusion"	GO:0000742
PF05309	OG0004025	TraE	"GO:obsolete conjugation"	GO:0000746
PF07820	OG0007886	TraC	"GO:obsolete conjugation"	GO:0000746
PF17317	OG0001266	MFA1_2	"GO:pheromone-dependent signal transduction involved in conjugation with cellular fusion"	GO:0000750
PF08037	OG0002928	Attractin	"GO:mating pheromone activity"	GO:0000772
PF17317	OG0001266	MFA1_2	"GO:mating pheromone activity"	GO:0000772
PF01025	OG0002965	GrpE	"GO:adenyl-nucleotide exchange factor activity"	GO:0000774
PF01025	OG0005800	GrpE	"GO:adenyl-nucleotide exchange factor activity"	GO:0000774
PF16782	OG0008640	SIL1	"GO:adenyl-nucleotide exchange factor activity"	GO:0000774
PF05859	OG0004701	Mis12	"GO:chromosome, centromeric region"	GO:0000775
PF06248	OG0001004	Zw10	"GO:chromosome, centromeric region"	GO:0000775
PF06248	OG0005884	Zw10	"GO:chromosome, centromeric region"	GO:0000775
PF07557	OG0007682	Shugoshin_C	"GO:chromosome, centromeric region"	GO:0000775
PF09026	OG0000734	CENP-B_dimeris	"GO:chromosome, centromeric region"	GO:0000775
PF09026	OG0002131	CENP-B_dimeris	"GO:chromosome, centromeric region"	GO:0000775
PF09026	OG0005716	CENP-B_dimeris	"GO:chromosome, centromeric region"	GO:0000775
PF09026	OG0006084	CENP-B_dimeris	"GO:chromosome, centromeric region"	GO:0000775
PF09026	OG0010833	CENP-B_dimeris	"GO:chromosome, centromeric region"	GO:0000775
PF17097	OG0003172	Kre28	"GO:chromosome, centromeric region"	GO:0000775
PF17097	OG0008454	Kre28	"GO:chromosome, centromeric region"	GO:0000775
PF03800	OG0008915	Nuf2	"GO:kinetochore"	GO:0000776
PF05837	OG0007641	CENP-H	"GO:kinetochore"	GO:0000776
PF05837	OG0009152	CENP-H	"GO:kinetochore"	GO:0000776
PF05837	OG0010740	CENP-H	"GO:kinetochore"	GO:0000776
PF07778	OG0004238	CENP-I	"GO:kinetochore"	GO:0000776
PF08641	OG0011046	Mis14	"GO:kinetochore"	GO:0000776
PF09447	OG0008002	Cnl2_NKP2	"GO:kinetochore"	GO:0000776
PF09496	OG0007303	CENP-O	"GO:kinetochore"	GO:0000776
PF02765	OG0000463	POT1	"GO:chromosome, telomeric region"	GO:0000781
PF02765	OG0001423	POT1	"GO:chromosome, telomeric region"	GO:0000781
PF00538	OG0005336	Linker_histone	"GO:nucleosome"	GO:0000786
PF09074	OG0000240	Mer2	"GO:condensed nuclear chromosome"	GO:0000794
PF05786	OG0002855	Cnd2	"GO:condensin complex"	GO:0000796
PF05786	OG0012321	Cnd2	"GO:condensin complex"	GO:0000796
PF04084	OG0005927	ORC2	"GO:origin recognition complex"	GO:0000808
PF04084	OG0014681	ORC2	"GO:origin recognition complex"	GO:0000808
PF14630	OG0004087	ORC5_C	"GO:origin recognition complex"	GO:0000808
PF03997	OG0007436	VPS28	"GO:ESCRT I complex"	GO:0000813
PF05871	OG0002154	ESCRT-II	"GO:ESCRT II complex"	GO:0000814
PF05871	OG0010546	ESCRT-II	"GO:ESCRT II complex"	GO:0000814
PF03980	OG0007192	Nnf1	"GO:nuclear MIS12/MIND complex"	GO:0000818
PF06160	OG0000580	EzrA	"GO:septin ring assembly"	GO:0000921
PF06160	OG0003144	EzrA	"GO:septin ring assembly"	GO:0000921
PF06160	OG0005993	EzrA	"GO:septin ring assembly"	GO:0000921
PF06160	OG0009119	EzrA	"GO:septin ring assembly"	GO:0000921
PF06160	OG0009805	EzrA	"GO:septin ring assembly"	GO:0000921
PF12554	OG0009605	MOZART1	"GO:gamma-tubulin large complex"	GO:0000931
PF08634	OG0005862	Pet127	"GO:mitochondrial RNA metabolic process"	GO:0000959
PF00605	OG0003484	IRF	"GO:transcription cis-regulatory region binding"	GO:0000976
PF09270	OG0010189	BTD	"GO:RNA polymerase II cis-regulatory region sequence-specific DNA binding"	GO:0000978
PF00172	OG0000203	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0000232	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0000454	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0000519	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0000555	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0000570	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0000639	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0000647	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0000727	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0000779	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0000794	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0000817	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0000916	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0001195	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0001238	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0001439	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0001483	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0001503	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0001525	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0001554	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0001827	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0001917	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0002067	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0002113	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0002186	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0002289	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0002326	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0002355	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0002437	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0002589	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0002859	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0002928	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0002930	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0002939	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0002985	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0002995	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003038	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003097	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003125	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003131	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003134	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003413	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003418	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003435	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003464	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003470	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003487	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003621	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003637	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003644	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003670	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003731	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003741	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003796	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003825	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003859	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003888	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0003944	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0004050	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0004158	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0004220	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0004334	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0004358	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0004421	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0004502	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0004590	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0004621	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0004645	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0004679	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0004685	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0004925	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0005204	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0005230	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0005291	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0005407	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0005408	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0005512	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0005541	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0005582	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0005645	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
PF00172	OG0005719	Zn_clus	"GO:DNA-binding transcription factor activity, RNA polymerase II-specific"	GO:0000981
